event_id,fight_id,date,location,winner,winner_id
1ffc38f67785797b,558b54d28a662cca,"September 17, 2011","New Orleans, Louisiana, USA",Lance Benoist,5431dccc09118234
1ffc38f67785797b,35cfe0b894b93332,"September 17, 2011","New Orleans, Louisiana, USA",Ken Stone,fbf0947399d14323
1ffc38f67785797b,be5cdd4872fbd0b7,"September 17, 2011","New Orleans, Louisiana, USA",Seth Baczynski,fd5b6598a3b70c0a
1ffc38f67785797b,11141cf97c6156b6,"September 17, 2011","New Orleans, Louisiana, USA",TJ Waldburger,8f2939f5fd9cca1e
1ffc38f67785797b,0f5f1f5828ebd9c5,"September 17, 2011","New Orleans, Louisiana, USA",Robert Peralta,960d6cae8879ba2b
1ffc38f67785797b,1f70cf05ec46f065,"September 17, 2011","New Orleans, Louisiana, USA",Justin Edwards,e56daf7725a0b5ab
4c8d6fde2dde07c4,aa4aa75f0065a687,"August 14, 2011","Milwaukee, Wisconsin, USA",Chris Lytle,91acd6910b802a9e
4c8d6fde2dde07c4,5169aaf0ce80d1f8,"August 14, 2011","Milwaukee, Wisconsin, USA",Benson Henderson,2676b28836a5a836
4c8d6fde2dde07c4,295c2e1ae2d54287,"August 14, 2011","Milwaukee, Wisconsin, USA",Donald Cerrone,1d00756835ca67c9
4c8d6fde2dde07c4,09c1d4c96efd0545,"August 14, 2011","Milwaukee, Wisconsin, USA",Duane Ludwig,84ac950d4c1722dd
4c8d6fde2dde07c4,74773b56e0b31c6b,"August 14, 2011","Milwaukee, Wisconsin, USA",Jared Hamman,23459ee7e373b98f
4c8d6fde2dde07c4,0fd5485e64712df9,"August 14, 2011","Milwaukee, Wisconsin, USA",Joseph Benavidez,80eacd4da0617c57
4c8d6fde2dde07c4,23243c27deb4d596,"August 14, 2011","Milwaukee, Wisconsin, USA",Ed Herman,06f36cf4bd97ec77
4c8d6fde2dde07c4,a39286bf0a443ff0,"August 14, 2011","Milwaukee, Wisconsin, USA",Ronny Markes,bd21a1e3d41c97ee
4c8d6fde2dde07c4,345f0bd50451a321,"August 14, 2011","Milwaukee, Wisconsin, USA",Jimy Hettes,893d51aaf024eddd
4c8d6fde2dde07c4,475c55534f9e08ee,"August 14, 2011","Milwaukee, Wisconsin, USA",Cole Miller,282fa667ff9c51ed
4c8d6fde2dde07c4,03938272fb7c3971,"August 14, 2011","Milwaukee, Wisconsin, USA",Jacob Volkmann,6f81b6de2557739a
4c8d6fde2dde07c4,096d656048f85b18,"August 14, 2011","Milwaukee, Wisconsin, USA",Edwin Figueroa,bbfca6d5c27d9cd8
f1f9e48a0d150757,68ac97071275099f,"August 06, 2011","Philadelphia, Pennsylvania, USA",Rashad Evans,ee779c43a8926d52
f1f9e48a0d150757,eb3093e235f048c8,"August 06, 2011","Philadelphia, Pennsylvania, USA",Vitor Belfort,0ee783aa00e468f0
f1f9e48a0d150757,27593cd1cda3cc2f,"August 06, 2011","Philadelphia, Pennsylvania, USA",Brian Ebersole,32ba186f4b0e3267
f1f9e48a0d150757,04df2fbb108b23c1,"August 06, 2011","Philadelphia, Pennsylvania, USA",Constantinos Philippou,05560764359161e4
f1f9e48a0d150757,c299ca1bc07857d5,"August 06, 2011","Philadelphia, Pennsylvania, USA",Rory MacDonald,cbd5d3cdd862e90e
f1f9e48a0d150757,48ac0e2cf3681cca,"August 06, 2011","Philadelphia, Pennsylvania, USA",Alexander Gustafsson,3c6976f8182d9527
f1f9e48a0d150757,e516a0e035fd57f7,"August 06, 2011","Philadelphia, Pennsylvania, USA",Chad Mendes,b5b684eac99ae0a3
f1f9e48a0d150757,de41ca23c9a13bfb,"August 06, 2011","Philadelphia, Pennsylvania, USA",Ivan Menjivar,5755960ebd0b16f6
f1f9e48a0d150757,87cc38e9d565f819,"August 06, 2011","Philadelphia, Pennsylvania, USA",Johny Hendricks,0941df56f6ac954b
f1f9e48a0d150757,9468f58f8abf78df,"August 06, 2011","Philadelphia, Pennsylvania, USA",Mike Brown,e0b74df14f52cd15
f1f9e48a0d150757,ba2f30fb7143a6b1,"August 06, 2011","Philadelphia, Pennsylvania, USA",Rafael Natal,0dba4df5f34d5ff0
18968f97ad34f15c,89cc8f4a69e9ea0e,"August 27, 2011","Rio de Janeiro, Brazil",Anderson Silva,1f454354805b6f75
18968f97ad34f15c,e7da014d4dfc5bf3,"August 27, 2011","Rio de Janeiro, Brazil",Mauricio Rua,140745cbbcb023ac
18968f97ad34f15c,fa3294fe655440dd,"August 27, 2011","Rio de Janeiro, Brazil",Edson Barboza,64a50dad704d1d49
18968f97ad34f15c,c8fbe7ade97e2055,"August 27, 2011","Rio de Janeiro, Brazil",Antonio Rodrigo Nogueira,ee9d73f4fee9cbdd
18968f97ad34f15c,8782dca7c99717a6,"August 27, 2011","Rio de Janeiro, Brazil",Stanislav Nedkov,1d4bbaabd8b60173
18968f97ad34f15c,6265ffd51a18ff21,"August 27, 2011","Rio de Janeiro, Brazil",Thiago Tavares,8a59d346dc976a10
18968f97ad34f15c,15b62b191eb6dacf,"August 27, 2011","Rio de Janeiro, Brazil",Rousimar Palhares,8ddf9c51c5fdea75
18968f97ad34f15c,8938fad6ec08499d,"August 27, 2011","Rio de Janeiro, Brazil",Paulo Thiago,30a09e43f15f1d75
18968f97ad34f15c,7b1d63d0e3e12804,"August 27, 2011","Rio de Janeiro, Brazil",Raphael Assuncao,2f13e4020cea5b38
18968f97ad34f15c,9d379b41d86d7c7f,"August 27, 2011","Rio de Janeiro, Brazil",Erick Silva,5866fc86183a9fb8
18968f97ad34f15c,7036a87673c98a13,"August 27, 2011","Rio de Janeiro, Brazil",Iuri Alcantara,2f95a3c6d58b2aad
18968f97ad34f15c,1fb62d8192128dc1,"August 27, 2011","Rio de Janeiro, Brazil",Yves Jabouin,b4eeac608fc82f88
83fd97284f4bb4a4,8f4a445ccb548f15,"July 02, 2011","Las Vegas, Nevada, USA",Dominick Cruz,10f3ba6cd2f44a97
83fd97284f4bb4a4,50ebe7915d9f0cab,"July 02, 2011","Las Vegas, Nevada, USA",Chris Leben,d43a048a880efdff
83fd97284f4bb4a4,be79dafe6c0b7671,"July 02, 2011","Las Vegas, Nevada, USA",Dennis Siver,5f87a5c00b3d17ed
83fd97284f4bb4a4,34c6c06ba60a9ade,"July 02, 2011","Las Vegas, Nevada, USA",Tito Ortiz,2f732dd9210d301f
83fd97284f4bb4a4,d5d6ae85ebcfd160,"July 02, 2011","Las Vegas, Nevada, USA",Carlos Condit,f9f07bb5a43535ed
83fd97284f4bb4a4,137d7dea41cacdc6,"July 02, 2011","Las Vegas, Nevada, USA",Melvin Guillard,ccd1299e0345e0ce
83fd97284f4bb4a4,65171ae917df102f,"July 02, 2011","Las Vegas, Nevada, USA",Rafael Dos Anjos,6a2f7c151031653d
83fd97284f4bb4a4,a0d1be5413e301dd,"July 02, 2011","Las Vegas, Nevada, USA",Brian Bowles,b26d3e3746fb4024
83fd97284f4bb4a4,ec20620c294a49a4,"July 02, 2011","Las Vegas, Nevada, USA",Aaron Simpson,d5f820c11a121050
83fd97284f4bb4a4,d8287db48ec356df,"July 02, 2011","Las Vegas, Nevada, USA",Anthony Njokuani,6bf5a7d3e081ade2
83fd97284f4bb4a4,29a1ed2c88c34fe0,"July 02, 2011","Las Vegas, Nevada, USA",Jeff Hougland,97a8f39186f489db
aac5ac38148f0528,60be440e54760b40,"June 11, 2011","Vancouver, British Columbia, Canada",Junior Dos Santos,63def5a5662a6917
aac5ac38148f0528,c1039954c3457fe7,"June 11, 2011","Vancouver, British Columbia, Canada",Kenny Florian,cb139171ed1b69fe
aac5ac38148f0528,6dc666fd76a3b280,"June 11, 2011","Vancouver, British Columbia, Canada",Mark Munoz,179f1948dc234f1f
aac5ac38148f0528,65270a16c25b59ad,"June 11, 2011","Vancouver, British Columbia, Canada",Dave Herman,cbd6f1abf955e628
aac5ac38148f0528,9f69f6420f21080a,"June 11, 2011","Vancouver, British Columbia, Canada",Donald Cerrone,1d00756835ca67c9
aac5ac38148f0528,44e24628e8eda0b1,"June 11, 2011","Vancouver, British Columbia, Canada",Sam Stout,501b07aec9b8fc2d
aac5ac38148f0528,65ac65daa51720e2,"June 11, 2011","Vancouver, British Columbia, Canada",Chris Weidman,3a8176e15b9887c1
aac5ac38148f0528,1878e37418f1dfcd,"June 11, 2011","Vancouver, British Columbia, Canada",Krzysztof Soszynski,59583ff832fe9d68
aac5ac38148f0528,06db48a74d81a15e,"June 11, 2011","Vancouver, British Columbia, Canada",Nick Ring,b13da0b1a3aed3e7
aac5ac38148f0528,b3a0fc0a945a31f7,"June 11, 2011","Vancouver, British Columbia, Canada",Dustin Poirier,029eaff01e6bb8f0
aac5ac38148f0528,9a18479792f990f7,"June 11, 2011","Vancouver, British Columbia, Canada",Joey Beltran,46baf0f57edfa4df
aac5ac38148f0528,29bf7862fb1c28d6,"June 11, 2011","Vancouver, British Columbia, Canada",Darren Elkins,92a9aa9c93192871
3ba3b5cc94498437,cd0bc692a7bce9e7,"June 04, 2011","Las Vegas, Nevada, USA",Tony Ferguson,22a92d7f62195791
3ba3b5cc94498437,e9fc9dcc549c7f3b,"June 04, 2011","Las Vegas, Nevada, USA",Clay Guida,c47df9303d318c67
3ba3b5cc94498437,a1f9a28339f5e1b2,"June 04, 2011","Las Vegas, Nevada, USA",Ed Herman,06f36cf4bd97ec77
3ba3b5cc94498437,35e23b1917b59132,"June 04, 2011","Las Vegas, Nevada, USA",Kyle Kingsbury,b959e8c7fd8390d2
3ba3b5cc94498437,1b0887e7533b9b49,"June 04, 2011","Las Vegas, Nevada, USA",Chris Cope,8c8c92a12621d7e0
3ba3b5cc94498437,7240a9432bf2af67,"June 04, 2011","Las Vegas, Nevada, USA",Jeremy Stephens,18968f97ad34f15c
3ba3b5cc94498437,2ebfb072b178649e,"June 04, 2011","Las Vegas, Nevada, USA",George Roop,3c0437fbeda06962
3ba3b5cc94498437,ba0b95898baad200,"June 04, 2011","Las Vegas, Nevada, USA",Shamar Bailey,e2b8186b618b00c4
3ba3b5cc94498437,33005a28b1226d15,"June 04, 2011","Las Vegas, Nevada, USA",Clay Harvison,83a477a7dba1ca58
3ba3b5cc94498437,57622ac93e8d8900,"June 04, 2011","Las Vegas, Nevada, USA",Scott Jorgensen,0b64d0fed453ef7f
3ba3b5cc94498437,07df55cb3cc0ec30,"June 04, 2011","Las Vegas, Nevada, USA",Reuben Duran,4417980b3e798abf
d023ae89a2a4a41e,4d6f492092d827cf,"June 26, 2011","Pittsburgh, Pennsylvania, USA",Cheick Kongo,1eacf73d6a0055dc
d023ae89a2a4a41e,0212461ac95ae690,"June 26, 2011","Pittsburgh, Pennsylvania, USA",Charlie Brenneman,98f6da59d765ec94
d023ae89a2a4a41e,5ad0a7ec5e99955b,"June 26, 2011","Pittsburgh, Pennsylvania, USA",Matt Brown,31123249b0bbf52e
d023ae89a2a4a41e,41f186bffee2bb29,"June 26, 2011","Pittsburgh, Pennsylvania, USA",Matt Mitrione,ba280572acfba13f
d023ae89a2a4a41e,70ddd13934e6c0e9,"June 26, 2011","Pittsburgh, Pennsylvania, USA",Tyson Griffin,20205040232ed0f3
d023ae89a2a4a41e,4289bcb551b07bc1,"June 26, 2011","Pittsburgh, Pennsylvania, USA",Javier Vazquez,be5cfd73617a5b1a
d023ae89a2a4a41e,6b3038fe26a57b80,"June 26, 2011","Pittsburgh, Pennsylvania, USA",Joe Lauzon,3bad7ef643840f67
d023ae89a2a4a41e,6cc8c21becd17ffa,"June 26, 2011","Pittsburgh, Pennsylvania, USA",Rich Attonito,210935fd21670f6d
d023ae89a2a4a41e,91daeeeea0a83e49,"June 26, 2011","Pittsburgh, Pennsylvania, USA",,
d023ae89a2a4a41e,16da233dcf7fecc8,"June 26, 2011","Pittsburgh, Pennsylvania, USA",Ricardo Lamas,3974fa35c917af1d
d023ae89a2a4a41e,daa06084bcc66645,"June 26, 2011","Pittsburgh, Pennsylvania, USA",Michael Johnson,511e82663651438d
2db7fa8db6bc9632,9c3c0818f0c32768,"April 30, 2011","Toronto, Ontario, Canada",Georges St-Pierre,6506c1d34da9c013
2db7fa8db6bc9632,12b94f0229c30ead,"April 30, 2011","Toronto, Ontario, Canada",Jose Aldo,d0f3959b4a9747e6
2db7fa8db6bc9632,f0e299c134cbac37,"April 30, 2011","Toronto, Ontario, Canada",Lyoto Machida,f7a7f7118d4b01b6
2db7fa8db6bc9632,520de85f6d492264,"April 30, 2011","Toronto, Ontario, Canada",Vladimir Matyushenko,ccdd90bd1fc7dab6
2db7fa8db6bc9632,eb8e4c57d131fb46,"April 30, 2011","Toronto, Ontario, Canada",Benson Henderson,2676b28836a5a836
2db7fa8db6bc9632,6f0dc5319bf900dc,"April 30, 2011","Toronto, Ontario, Canada",Rory MacDonald,cbd5d3cdd862e90e
2db7fa8db6bc9632,81ec228bf7af0fc1,"April 30, 2011","Toronto, Ontario, Canada",Jake Ellenberger,d81ac739417d7f53
2db7fa8db6bc9632,eb6a55ee772dd722,"April 30, 2011","Toronto, Ontario, Canada",Claude Patrick,56116a79e4deed06
2db7fa8db6bc9632,6d83de8d54f75ffc,"April 30, 2011","Toronto, Ontario, Canada",Ivan Menjivar,5755960ebd0b16f6
2db7fa8db6bc9632,5aef2af22f5f2fbd,"April 30, 2011","Toronto, Ontario, Canada",Jason MacDonald,2be6596a9db33bf5
2db7fa8db6bc9632,6d3655c731347f94,"April 30, 2011","Toronto, Ontario, Canada",John Makdessi,c21a036b4e012f1c
2db7fa8db6bc9632,8348ff428d1687ab,"April 30, 2011","Toronto, Ontario, Canada",Pablo Garza,8e5bfd4e82352340
8a59d346dc976a10,28b405fe1552ccad,"March 26, 2011","Seattle, Washington, USA",Phil Davis,902ab9197b83d0db
8a59d346dc976a10,60f3232bc7a73b15,"March 26, 2011","Seattle, Washington, USA",Anthony Johnson,365fee2da473b177
8a59d346dc976a10,de78bdd8c734e8ab,"March 26, 2011","Seattle, Washington, USA",Amir Sadollah,2650e2f846a30f64
8a59d346dc976a10,bb70048e290f4a86,"March 26, 2011","Seattle, Washington, USA",Chan Sung Jung,c451d67c09c55418
8a59d346dc976a10,70e78fcf793bc82b,"March 26, 2011","Seattle, Washington, USA",Mike Russow,353de740bb6c7e75
8a59d346dc976a10,28f57f60a46654f6,"March 26, 2011","Seattle, Washington, USA",Mackens Semerzier,51b1e2fd9872005b
8a59d346dc976a10,60d27c73e4a20318,"March 26, 2011","Seattle, Washington, USA",John Hathaway,28f3c2258a1d8874
8a59d346dc976a10,c67473192bda50d8,"March 26, 2011","Seattle, Washington, USA",Michael McDonald,d0314416a7f26527
8a59d346dc976a10,774f7eed6b0180be,"March 26, 2011","Seattle, Washington, USA",Christian Morecraft,80779d7441af1b52
8a59d346dc976a10,a1f4a5fcef50915b,"March 26, 2011","Seattle, Washington, USA",Johny Hendricks,0941df56f6ac954b
8a59d346dc976a10,89d39663ff1b890e,"March 26, 2011","Seattle, Washington, USA",Aaron Simpson,d5f820c11a121050
8a59d346dc976a10,04d97700dbdaef5e,"March 26, 2011","Seattle, Washington, USA",Nik Lentz,6fb1ba67bef41b37
a54fc2d6fc224dc3,42536a8cf2eda678,"March 03, 2011","Louisville, Kentucky, USA",Diego Sanchez,82e7929bf6c2b689
a54fc2d6fc224dc3,08602f790f09d949,"March 03, 2011","Louisville, Kentucky, USA",Mark Munoz,179f1948dc234f1f
a54fc2d6fc224dc3,4186686dbd9957cd,"March 03, 2011","Louisville, Kentucky, USA",Chris Weidman,3a8176e15b9887c1
a54fc2d6fc224dc3,f06030bf27ebe337,"March 03, 2011","Louisville, Kentucky, USA",Brian Bowles,b26d3e3746fb4024
a54fc2d6fc224dc3,67afd8e69820ffa0,"March 03, 2011","Louisville, Kentucky, USA",Cyrille Diabate,43563a32c3f10e95
a54fc2d6fc224dc3,bbbb4c62c35f5390,"March 03, 2011","Louisville, Kentucky, USA",Danny Castillo,d1e7fc58d4225cdf
a54fc2d6fc224dc3,16b0e962beb6d15e,"March 03, 2011","Louisville, Kentucky, USA",Shane Roller,75e0d3cc2262b732
a54fc2d6fc224dc3,d59b40be94d5a609,"March 03, 2011","Louisville, Kentucky, USA",Takeya Mizugaki,48e093ea1f43a053
a54fc2d6fc224dc3,de2513c984996c8c,"March 03, 2011","Louisville, Kentucky, USA",Dongi Yang,aed06011bf62237b
a54fc2d6fc224dc3,1fa6d636d283ac84,"March 03, 2011","Louisville, Kentucky, USA",Rousimar Palhares,8ddf9c51c5fdea75
a54fc2d6fc224dc3,3ce9e07f51239edd,"March 03, 2011","Louisville, Kentucky, USA",Igor Pokrajac,53278852bcd91e11
88a9bc81271ccd89,f825e17e7a1332cd,"February 26, 2011","Sydney, New South Wales, Australia",,
88a9bc81271ccd89,0f461c4ddf70eff9,"February 26, 2011","Sydney, New South Wales, Australia",Michael Bisping,2b93ebd9f5417ad2
88a9bc81271ccd89,2dd864ec1a1a4031,"February 26, 2011","Sydney, New South Wales, Australia",Dennis Siver,5f87a5c00b3d17ed
88a9bc81271ccd89,d5e7fe1f5035505c,"February 26, 2011","Sydney, New South Wales, Australia",Brian Ebersole,32ba186f4b0e3267
88a9bc81271ccd89,76e6177c401f2176,"February 26, 2011","Sydney, New South Wales, Australia",Kyle Noke,7339d340aa2889cb
88a9bc81271ccd89,72372c31dee3cadc,"February 26, 2011","Sydney, New South Wales, Australia",Ross Pearson,4f732e58ed907eff
88a9bc81271ccd89,fec8b9760d6bb235,"February 26, 2011","Sydney, New South Wales, Australia",Alexander Gustafsson,3c6976f8182d9527
88a9bc81271ccd89,ae07b35f2797242e,"February 26, 2011","Sydney, New South Wales, Australia",Nick Ring,b13da0b1a3aed3e7
88a9bc81271ccd89,e4b5f0358ce7bad4,"February 26, 2011","Sydney, New South Wales, Australia",Anthony Perosh,4b4753d19489297f
88a9bc81271ccd89,5b6796a9194d339b,"February 26, 2011","Sydney, New South Wales, Australia",Zhang Tiequan,c23e3d4875340d8d
88a9bc81271ccd89,6ac1478baeddaae8,"February 26, 2011","Sydney, New South Wales, Australia",Mark Hunt,eef9b891edbd4604
88a9bc81271ccd89,062816ff1b591bbb,"February 26, 2011","Sydney, New South Wales, Australia",Curt Warburton,2721bb808bb2523c
b732b326c362fb62,9cf91ae875d886df,"May 28, 2011","Las Vegas, Nevada, USA",Quinton Jackson,ffc088e64fab57e9
b732b326c362fb62,c553753c64379c39,"May 28, 2011","Las Vegas, Nevada, USA",Frank Mir,1ff9589f9065a9ed
b732b326c362fb62,727c8004faed648d,"May 28, 2011","Las Vegas, Nevada, USA",Travis Browne,3236bf606fe9fa5b
b732b326c362fb62,7956ae951020ce8c,"May 28, 2011","Las Vegas, Nevada, USA",Rick Story,5b5307450405abf0
b732b326c362fb62,6617170d3659b175,"May 28, 2011","Las Vegas, Nevada, USA",Brian Stann,579fcdfcabd23a7b
b732b326c362fb62,b0cfaf01a155985b,"May 28, 2011","Las Vegas, Nevada, USA",Demetrious Johnson,8a304bfd6bf04a57
b732b326c362fb62,3d1a835c15fd8cb2,"May 28, 2011","Las Vegas, Nevada, USA",Tim Boetsch,c80095f6092271a7
b732b326c362fb62,6299412d7bbfbce6,"May 28, 2011","Las Vegas, Nevada, USA",Gleison Tibau,75e5fec9f72910ef
b732b326c362fb62,556952a9520d0ae0,"May 28, 2011","Las Vegas, Nevada, USA",Michael McDonald,d0314416a7f26527
b732b326c362fb62,4cc8bef7c487cf9d,"May 28, 2011","Las Vegas, Nevada, USA",Renan Barao,2c99576fefe53c7c
282fa667ff9c51ed,6963c65b49e47277,"January 22, 2011","Killeen, Texas, USA",Melvin Guillard,ccd1299e0345e0ce
282fa667ff9c51ed,a60ba933a7ea898e,"January 22, 2011","Killeen, Texas, USA",Matt Mitrione,ba280572acfba13f
282fa667ff9c51ed,9a71dc94152a76ac,"January 22, 2011","Killeen, Texas, USA",Mark Hominick,0a97691039c4bbfb
282fa667ff9c51ed,4abf375aa97364f6,"January 22, 2011","Killeen, Texas, USA",Pat Barry,658c3465581ae46b
282fa667ff9c51ed,dc58af0c02a42743,"January 22, 2011","Killeen, Texas, USA",Matt Wiman,eb29176b03dfa888
282fa667ff9c51ed,ab8b506dd2277da3,"January 22, 2011","Killeen, Texas, USA",Yves Edwards,5f04e3d58d9ce982
282fa667ff9c51ed,a245b4d0a7861fb8,"January 22, 2011","Killeen, Texas, USA",DaMarques Johnson,322a56923b396b4d
282fa667ff9c51ed,ba5b23e7ef308883,"January 22, 2011","Killeen, Texas, USA",Rani Yahya,94527830000ab715
282fa667ff9c51ed,dbfac95047e7b33a,"January 22, 2011","Killeen, Texas, USA",Waylon Lowe,28f62d866c59c709
282fa667ff9c51ed,986bc0ce25dac848,"January 22, 2011","Killeen, Texas, USA",Charlie Brenneman,98f6da59d765ec94
282fa667ff9c51ed,89cb6801b51f2216,"January 22, 2011","Killeen, Texas, USA",Chris Cariaso,b2e3aca4cd363477
1411c630ba711b64,dc2a3aeac1441991,"March 19, 2011","Newark, New Jersey, USA",Jon Jones,07f72a2a7591b409
1411c630ba711b64,dd3ea525fe1898f1,"March 19, 2011","Newark, New Jersey, USA",Urijah Faber,78114b7199cef90c
1411c630ba711b64,2a28ce0035468735,"March 19, 2011","Newark, New Jersey, USA",Jim Miller,d1941565abf50b16
1411c630ba711b64,376beb49aadb06d6,"March 19, 2011","Newark, New Jersey, USA",Nate Marquardt,a8e6a69796280f17
1411c630ba711b64,077667e3aaf314db,"March 19, 2011","Newark, New Jersey, USA",Brendan Schaub,89a407032911e27e
1411c630ba711b64,e1563825c36aad26,"March 19, 2011","Newark, New Jersey, USA",Luiz Cane,24b033b3daf1c9df
1411c630ba711b64,42e7cc48c31d8f29,"March 19, 2011","Newark, New Jersey, USA",Edson Barboza,64a50dad704d1d49
1411c630ba711b64,a8cf22bc7d05c0a1,"March 19, 2011","Newark, New Jersey, USA",Mike Pyle,f5990c11974d8e9c
1411c630ba711b64,e595cb4bfc26193b,"March 19, 2011","Newark, New Jersey, USA",Gleison Tibau,75e5fec9f72910ef
1411c630ba711b64,04193f1fff93ddb1,"March 19, 2011","Newark, New Jersey, USA",Joseph Benavidez,80eacd4da0617c57
1411c630ba711b64,560cec2acc9b0a13,"March 19, 2011","Newark, New Jersey, USA",Nick Catone,f8fe2053d73d7bcf
1411c630ba711b64,18b31990d1808419,"March 19, 2011","Newark, New Jersey, USA",Erik Koch,99bd87a300079ed9
d1152823307d7e7c,91bb64656e13a1d4,"January 01, 2011","Las Vegas, Nevada, USA",,
d1152823307d7e7c,075be81e3f92c2bf,"January 01, 2011","Las Vegas, Nevada, USA",Brian Stann,579fcdfcabd23a7b
d1152823307d7e7c,65b4d4be2d04bb34,"January 01, 2011","Las Vegas, Nevada, USA",,
d1152823307d7e7c,de7eec13356baebe,"January 01, 2011","Las Vegas, Nevada, USA",Dong Hyun Kim,9bcf8603ceb25680
d1152823307d7e7c,f327f8e59acfab1b,"January 01, 2011","Las Vegas, Nevada, USA",Clay Guida,c47df9303d318c67
d1152823307d7e7c,df42fd9af4740d24,"January 01, 2011","Las Vegas, Nevada, USA",Jeremy Stephens,18968f97ad34f15c
d1152823307d7e7c,b13e3620949300c5,"January 01, 2011","Las Vegas, Nevada, USA",Dustin Poirier,029eaff01e6bb8f0
d1152823307d7e7c,fbc7d73f7bf60b9c,"January 01, 2011","Las Vegas, Nevada, USA",Brad Tavares,0c6d9ea8306c029e
d1152823307d7e7c,965989097794b22b,"January 01, 2011","Las Vegas, Nevada, USA",Diego Nunes,3a24769a4855040a
d1152823307d7e7c,33c8395139de7551,"January 01, 2011","Las Vegas, Nevada, USA",Daniel Roberts,22edaf53ad59a967
d1152823307d7e7c,e7ace0544d5ab596,"January 01, 2011","Las Vegas, Nevada, USA",Jacob Volkmann,6f81b6de2557739a
65ddc8a9ac4e8531,87c73e2086214b5c,"February 05, 2011","Las Vegas, Nevada, USA",Anderson Silva,1f454354805b6f75
65ddc8a9ac4e8531,d2246624da1c4e38,"February 05, 2011","Las Vegas, Nevada, USA",Forrest Griffin,fcffee71cff5530e
65ddc8a9ac4e8531,65ce293c20bd25e2,"February 05, 2011","Las Vegas, Nevada, USA",Jon Jones,07f72a2a7591b409
65ddc8a9ac4e8531,d1cda3a0c148b725,"February 05, 2011","Las Vegas, Nevada, USA",Jake Ellenberger,d81ac739417d7f53
65ddc8a9ac4e8531,ce6f4d06fe5b51f3,"February 05, 2011","Las Vegas, Nevada, USA",Miguel Torres,33b2f68ef95252e0
65ddc8a9ac4e8531,6b7033df94818cee,"February 05, 2011","Las Vegas, Nevada, USA",Donald Cerrone,1d00756835ca67c9
65ddc8a9ac4e8531,ae3ab5d1892153ef,"February 05, 2011","Las Vegas, Nevada, USA",Chad Mendes,b5b684eac99ae0a3
65ddc8a9ac4e8531,20aa994cd23074b9,"February 05, 2011","Las Vegas, Nevada, USA",Demetrious Johnson,8a304bfd6bf04a57
65ddc8a9ac4e8531,95f136c07f9834be,"February 05, 2011","Las Vegas, Nevada, USA",Paul Taylor,9b74de674c355425
65ddc8a9ac4e8531,c1843fa8f113d321,"February 05, 2011","Las Vegas, Nevada, USA",Kyle Kingsbury,b959e8c7fd8390d2
65ddc8a9ac4e8531,791b8b3a475487e9,"February 05, 2011","Las Vegas, Nevada, USA",Mike Pierce,236a37d96d476164
5d7bdab5e03e3216,dca2a0eb4cd3deac,"December 04, 2010","Las Vegas, Nevada, USA",Jonathan Brookins,b0a6124751a56bc4
5d7bdab5e03e3216,a2be3b3f9739d0af,"December 04, 2010","Las Vegas, Nevada, USA",Stephan Bonnar,c6a33ff198aaaeeb
5d7bdab5e03e3216,dee976dde74e7e05,"December 04, 2010","Las Vegas, Nevada, USA",Demian Maia,427b5953ac8e3a27
5d7bdab5e03e3216,dca074896265f816,"December 04, 2010","Las Vegas, Nevada, USA",Rick Story,5b5307450405abf0
5d7bdab5e03e3216,6e574bd614afffd9,"December 04, 2010","Las Vegas, Nevada, USA",Leonard Garcia,917e53fa0adea0d3
5d7bdab5e03e3216,f5686732b85adafc,"December 04, 2010","Las Vegas, Nevada, USA",Cody McKenzie,7be63795363029e8
5d7bdab5e03e3216,ee85a66d86490f83,"December 04, 2010","Las Vegas, Nevada, USA",Ian Loveland,eea0274e153256a0
5d7bdab5e03e3216,a1b035662f43aae2,"December 04, 2010","Las Vegas, Nevada, USA",Kyle Watson,d7b2c0b53883ee80
5d7bdab5e03e3216,d2287a9cfb6b9b07,"December 04, 2010","Las Vegas, Nevada, USA",Nick Pace,8cb76103cd8a1562
5d7bdab5e03e3216,7206d0aa1d53e518,"December 04, 2010","Las Vegas, Nevada, USA",Pablo Garza,8e5bfd4e82352340
5d7bdab5e03e3216,3d16f99de58b9d0e,"December 04, 2010","Las Vegas, Nevada, USA",David Branch,d2c55d1d2e67773b
dd992d569aaebee6,47b690fb54f2eaf9,"November 20, 2010","Auburn Hills, Michigan, USA",Quinton Jackson,ffc088e64fab57e9
dd992d569aaebee6,552973c278f08fbb,"November 20, 2010","Auburn Hills, Michigan, USA",BJ Penn,73c7cfa551289285
dd992d569aaebee6,256aacb8cb2c4289,"November 20, 2010","Auburn Hills, Michigan, USA",Maiquel Falcao,d58478ded5534695
dd992d569aaebee6,71bcafd04decc8ce,"November 20, 2010","Auburn Hills, Michigan, USA",Phil Davis,902ab9197b83d0db
dd992d569aaebee6,3e0301367e511512,"November 20, 2010","Auburn Hills, Michigan, USA",George Sotiropoulos,896c322f56b8be5a
dd992d569aaebee6,15cae38f1326adfb,"November 20, 2010","Auburn Hills, Michigan, USA",Brian Foster,3dc3022232b79c7a
dd992d569aaebee6,8d886fba9328269c,"November 20, 2010","Auburn Hills, Michigan, USA",Mark Munoz,179f1948dc234f1f
